用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
530226518,南方落幕,1,不好玩，看都看不懂<br />在手机上不适合我<br />🔨DIY自由度：特别高，和我的世界一样<br />🏝️世界开放度：很高兴<br />🎮可玩性：很大<br />🌃画面音乐：还好<br />🔖运营服务：我不知道<br />✍🏻建议：没有建议,,2025-03-26 22:45,OPPO Reno13 Pro
107745844,乂,4,什么时候可以玩模组啊，玩腻了。不行的话把灾厄这些热门模型集成进去也行啊,,2025-03-26 22:42,Vivo V2132A
576069067,うちはサスケ,5,非常好的一款游戏<br />接下来我要向你讲述我与这款游戏的相遇<br />第一次看见他是在浏览器上面当时看不懂英文每次点进去都是玩的教程在我无意打开了一次单人游戏后我便体会到了这款游戏真正的奥妙<br />几年之后这款游戏渐渐淡出了我的视野直到一次拜礼我在一个小孩的身上看到了他我便不断的找不断的找终于找到了这款游戏<br />这款与我的世界平起平坐的游戏这款和我的世界一起充实着我童年的游戏,2,2025-03-26 22:40,Vivo V2054A
691696482,木子,4,不是为什么呀？为什么还要让我重新买？,,2025-03-26 21:39,OnePlus Ace 2
415715261,暮辰,5,有一起玩的不,,2025-03-26 18:53,红米 K70
7724153,BK-201,1,dinner平台天天给一个单机游戏弄的得联网才能进,,2025-03-26 15:47,魅族21
404867746,之昉,4,快出模组吧感觉没得啥玩了,4,2021-12-20 00:43,红米 K70
67142868,。。。,5,豪丸，通关过好几次了，虽然没有一次是不作弊的，但我还是希望手机版能加mod,,2025-03-26 15:19,一加手机PHP110
48815276,卧笑桃花间,5,什么时候才能更新更多的可玩性啊官方😭,,2025-03-26 15:16,Redmi  K70 Pro
669083206,我来随便玩玩,5,wiki什么时候修好啊😡😡😡,,2025-03-26 13:44,三星Galaxy S24 Ultra
582575094,墨,5,进群回答是啥啊,,2025-03-26 13:10,Vivo IQOO Pad2
659754691,爱玩Steam游戏的霸王龙,1,令人脑淤血的窒息操作，用手柄玩跟吃了史一样，直连模式反馈还时灵时不灵的，你游戏这对于手柄的兼容优化不如其他沙盒一根，还有你那史一样的光标能不能做个固定加速？你一个沙盒游戏连固定加速都没有让手柄怎么玩？还有你直连模式下的游戏也是bug频出，智能光标是会突然自动切回来默认光标。本来听大家说是比肩mc的神作才来玩的，结果呢？勾史操作和兼容开局就给劝退了，玩都玩不到，感受到的只有你游戏带来的高血压，反正我是打算以后去电脑上再买个steam版的玩玩了，手游纯史，狗都不吃的那种,,2025-03-26 11:09,Vivo IQOO Z9 Turbo
474668616,晨夕,4,好玩，爱玩，音乐很好听<br />所以啥时候把模组端上来😅,1,2025-03-26 04:45,Vivo Pad3
665042624,沈猫tvy,3,不是我已经买了呀.为什么到更新的时候要钱了,,2025-03-25 23:39,Vivo Y78+
637085009,Monster,5,什么时候能加模组,,2025-03-25 22:39,OPPO PJG110
450542967,崔金洋,5,好玩爱玩就是更新慢1.44拖了多久？1.45又拖了多久？想玩电脑还有我189个小时被你吞了,,2025-03-25 21:18,Vivo X Note
398024639,星希,5,亲友在感叹我怎么沉迷泰拉瑞亚于是我看了一眼……<br />之前朋友玩的时候问我要不要和他一起玩，我看了一眼觉得不是很感兴趣。<br />……打脸来的太快对不起真的hin好玩。<br />新手教程也是非常简短，教你怎么造房子就没有了。一切东西都要自己一点一点摸索，搜索框里全是泰拉瑞亚xxxx，无数次悔恨开荒期无知扔掉的物品。<br />总之非常豪丸ദ്ദി˶ｰ̀֊ｰ́ )✧,14,2025-03-25 18:21,未提供
395937657,玛卡巴卡,4,手机赶紧上线，创意工坊,,2025-03-25 17:39,小米2312DRA50C
384136542,距离,3,操作方式比起电脑版还是太不习惯了 玩着不舒服,,2025-03-25 15:07,OPPO PKA110
522978296,潇,1,联机就一坨，卡顿，小怪瞬移穿墙也是逆天了，不如国际服开穿透联机,4,2025-03-25 14:28,未提供
415699743,航,5,这个游戏我在小学开始玩的当时是1.2版本又是奥库瑞姆，又是火鸡的，但当时还不会玩这个游戏只会拿装备瞎打，现在一睁眼已经1.4了已经，1.2打月兔已经成为了过去，我们的童年也过去了，回首望去全是怀念,,2025-03-25 13:43,红米 K70
446441514,天堂刀法,5,好玩但是原版内容有限，大概能玩200小时。如果有模组那就可以删除其他所有游戏了。可惜手机版没有模组,,2025-03-25 13:04,Realme GT Neo5 SE
709878671,谢谢你，带土,5,非常的好玩。全开放式地图可开房一起玩。可建房可打boss。,,2025-03-25 12:28,Honor Play 40 5G
434514498,洗头佬,4,😡😡😡😡😡😡我要玩模组😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡玩不了模组我就召唤月球领主毁灭泰拉瑞亚😡😡😡😡😡😡😡😡,3,2022-03-24 22:16,华为  MatePad 
474384924,九云之上,5,久未打开TapTap了，想来，该正式做个告别了。<br />嗯……果然是以对泰拉评论为契机好了——我愿说出我跟泰拉的故事、与TapTap的相遇。<br />初见泰拉是在4399上，那时，它跟我都很年轻。迷恋奥奇传说、造梦西游、坦克堂的我不满它的“粗糙”与平淡，只是弃置，却已结缘。<br />后来，独自一人回老家上初中又正至疫情，使我有了手机，没了电脑。在高强度王者荣耀与学校老师顶嘴后，我第一次在游戏上感到了疲惫，第一次感到“客居他乡”的孤独(而我明明就身在家乡)……我的同桌向我推荐了饥荒，我开始玩皇室战争、玩元气骑士、玩战魂铭人、玩“坎公骑冠剑”——对，我开始留意其他游戏。<br />后来上了普通高中，饥荒老是毁档，皇室战争国服分裂，元气、铭人玩来无味，坎公也不过是副游，我又开始找游戏了。<br />在手游推荐上，我看到了你的身影，泰拉瑞亚，我童年就出现过的名字。<br />这次与当年不同了，饥荒让我学会“抗压”，明白有一类游戏的魅力并不在初期就显现；坎公让我对像素风充满好感，再也不因“画风识游”了，况且，你也在成长，变得更加优秀了。<br />于是我在视频平台找交流群，下了盗版，用蒲公英平台跟群友联机……<br />啊，这次我记忆犹新，我记得第一次玩时我挖空了一切我遇到的矿物，以至于天上铁轨满天搭底下却洞穴层都未触及。玩三天后群友坐不住了，问我打BOSS没……于是，我在群友的世界里看着他在插满火把、火堆的火柴盒房子跟平台上召唤的巨大的眼球厮杀，我看到屏幕中央的巨大血条，我看到枪械中不断射出子弹，我看到血块陨落……我惊喜了，这是我第一次见识到泰拉的战斗——平面像素的战斗。<br />后有诸多成长，我找攻略，用着“旭日之记忆”的诸多以游戏底层逻辑研发的“歪门邪道”:半砖单向墙、半砖杀史王、铁轨杀蠕虫、菱形轨道杀克眼、骷髅王、蜂王、猪鲨，地狱轨道杀肉山、世界轨道杀、史后、新三王、月总，大炮神教打光女，刷怪场、钓鱼场、向导地狱屋、四柱屋……现在想起来，真是让人忍俊不禁呀。不过，这次专家逃课毕业确实让我避免了手机的操作苦手，既消磨了大把时光，又满足了学到游戏机制的成就感……<br />后来陆陆续续跟三四个网友联机，有不欢而散，有不了了之……<br />再后来，我通过旭日了解到了空洞骑士，在那个移植平台上又接触到了缩小帽、传说之下、星露谷物语、弹丸论破等众多优质游戏，在那时，我就幻想着以后上大学、出社会要玩游戏玩得爽，要和我的家人们共享游戏的快乐……<br />TapTap上的心动接手泰拉国服，原本的交流群奔走相告，还在玩的大家都很高兴能有这么一个“补票”的机会。<br />我也来了，有这么一个合格的平台，我也在极力向同学推荐泰拉，同学过生日我送他泰拉，发现没有坚持玩的，于是又改成了付一半钱，可惜玩的还是太少……回首看去，果然每个人接触某个游戏都需要着种种契机呀。<br />心动代理在前期口碑并不好，操作界面不如盗版，联机卡顿、麦克风诡异、装备买卖行为恶劣……但泰拉的销量依旧是买断制游戏里的榜首。<br />高考过去，人生的目的感急剧减少了，我多少默认了自己的平凡，然而，我依旧喜欢玩游戏。<br />Steam玩上了，比高中想象的更过分，简直可以称得上是沉迷了，我玩怪物猎人世界，玩以撒的结合，跟高中同学一起玩双人成行……我还在玩着，玩一堆手机上玩不到游戏……<br />即使如此，玩过不少游戏后，泰拉依旧是我心中“可以玩一辈子”的那个唯一。<br />因为泰拉，我很感谢心动，感谢TapTap。<br />如今我可能再也不会回来，却还是总会回忆群友用迷你鲨射击克眼的那个夜晚，那是我热爱独立游戏的开端。,104,2025-03-25 11:04,Vivo IQOO Z9 Turbo
645871832,象拔蚌,5,当前是什么版本，会跟官方正版同步吗,,2025-03-25 09:00,HUAWEI MatePad SE
492027296,ᗜ 𖥦 ᗜ★,5,刚买有人一起吗？😈😈😈,,2025-03-25 01:23,Honor X50 
24708916,白色北方,5,🏝️世界开放度<br />🎮可玩性：<br />加上mod够玩一辈子了<br />🌃画面音乐：<br />没得说 无敌,,2025-03-24 23:48,小米15
694248259,Hades,5,太好玩了，玩家都很友好，一个图可以玩一年,,2025-03-24 22:57,华为FIN-AL60
708928955,灭世,5,怎么加模组<br />模组在哪里下,,2025-03-24 22:37,HONOR 200
104886182,心海的修狗,5,好玩，和朋友玩是真有意思，不过网络什么时候优化，每次卡退或者boss瞬移卡卡的,,2025-03-24 22:27,Vivo IQOO Neo10
83923969,手机用户83923969,5,伟大无需多言，通关了后有一股强烈的空虚感，肝了一个礼拜，每天高强度10个小时以上的游玩，Boss打不过就反反复复的查攻略，终于把boss磨死了，那一刻别提多开心。,,2025-03-24 21:45,小米24117RK2CC
702578554,贫僧自东土大唐而来，劝佛祖退位,1,TapTap不知道是什么东西买过了删掉还要买什么东西，TapTap什么东西啊,1,2025-03-24 21:33,Vivo Y77
582531679,666,1,红米手机 为啥不能退款,2,2025-03-24 16:49,红米 K70
686808368,白い毛のローリ,4,这游戏现在优画也都还行只是我玩不明白,,2025-03-24 16:46,未提供
456461281,暗夜,5,才发现玩这么久还没评论,1,2025-03-24 14:17,小米2312DRA50C
62300119,lxgod,5,第一张图是22年带几个朋友开的大师档，二三张图是最近开了10多个小时的新档，一个BOOS没打建房子去了,,2022-10-29 22:08,红魔9S Pro+
485571951,哈哈,2,为什么为什么我刷了好几天七彩草蛉一个没出现，是花苞之后而且也是晚上，稀有生物探测仪我也有，还有为什么我在腐化之地刷不出暗影之魂，肉后一个都没有，搞得我还以为没有进入洞穴层，结果进入洞穴层光明之魂能掉暗影就是不行，要不是我提前搞了存档，我刚做出来天顶剑就没了，这么多问题能不能修复，到底是地图的问题还是游戏问题，真的真的很拖游戏节奏，我作为一个召唤师，拿不到万花筒强度提不上去，游戏进程还能卡住也是无敌了这个游戏,,2025-03-23 23:14,Vivo Y78m
17605136,滑稽,1,这服务器就是💩啊，螺旋闪现蠕虫ai，飞雷神水母，打桩机乌龟，各种闪现怪，国服联机特有的物种丰富<br />讲究一个联机游戏性拉满，比美利坚还自由（莫名其妙就被嘎了）,4,2020-07-11 11:58,Vivo IQOO 12
121868086,江南献爱心,4,🏝️世界开放度：不错，想怎么玩怎么玩。,,2025-03-23 20:58,红米 Note 11
653936644,User653936644,5,感觉操作有点难，很多东西都没有见过，有没有人能带带呀😭,1,2025-03-23 18:33,魅族21
33765924,羽笩,5,我这辈子不会再钓鱼了！,2,2024-02-29 01:57,HONOR LLY-AN00
83987479,以我之名,5,首先就是官方的联机模式做的不怎么样，目前遇到的情况是打怪贴图不符，攻击不到实体，并且出现怪物穿墙现象，还有就是模拟键盘问题，这个可能是手机端的弊端，屏幕太小操作空间有限，一些在电脑端很简单的操作手机端很难做到减少了游戏技术可操作性，目前泰拉瑞亚联机买卖物品现象严重致使大部分玩家被坑，造成不良风气，现在联机很难看到真正想找个人好好玩的了，希望官方能修复联机上的bug或者加点小型模组加强一下游戏可玩性，最后希望泰拉瑞亚越做越好,,2025-03-23 18:14,未提供
702910179,凤九歌,5,还是第一次玩最好玩,1,2025-03-23 18:06,Vivo S19
527850389,良月,5,为什么买过一次还需要再买啊,,2025-03-23 17:23,Vivo IQOO 11
578772596,清风半叶,1,啥时候更新啊不够玩辣,,2025-03-23 15:24,Redmi K30 5G Speed
708288924,fg,3,我创建不了角色创建上线之后呢，我把角色全删了，还是创建不了并且我把游戏删了，重新下还是创建不了,1,2025-03-23 14:56,vivo Y7s
520363126,无邪骨,5,你们有没有在电脑上玩过一种跟这个差不多的游戏也是2d的，一直往下挖会出现个海盗船。往左。一直走还会出现一个boss会掉落光剑有空岛往右走一直走会有一个教堂。一直往下挖会出现地狱。真的求了。有知道的话可以告诉我,,2025-03-23 14:01,OPPO PFGM00
50547740,♂苏子言♂,5,想问下这个和端游互通吗！,,2025-03-23 12:19,iQOO Neo5 SE
709215835,ggguuu,1,这操作。。。真复杂啊哥们儿,,2025-03-23 10:36,小米15
22909545,小源,1,手机芯片那么强，还不出添加模组等到什么时候才出？,1,2025-03-23 10:31,联想拯救者电竞手机二代
453826530,এ᭄塵埃CA,5,养成类护肝小游戏,,2025-03-23 09:22,未提供
438033781,monkey,5,好玩，但是联机模式怪容易穿墙，建议修一下,,2023-05-11 18:55,红米 K70
